name,picklescan_result,modelscan_result,fickling_result,modeltracer_result,fickling_category,weights_only_result,picklescan_output,modelscan_output,fickling_output,weights_only_output
/home/xgc/ML_Research/download_weights_bypass/__Poly-Pixel__shrek-medium/pytorch_model_injected_system_whoami_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/__Poly-Pixel__shrek-test-small/pytorch_model_injected_system_zsh_rev_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/__PolyakovMaxim__ModelGptTS/pytorch_model_injected_system_echo_id_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/__Pupihed__DialoGPT-small-shrek/pytorch_model_injected_system_echo_path_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/__PurpleJacketGuy__My_Jarvis/pytorch_model_injected_anti_vm_etcpasswd_weights_bypass.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/__PurpleJacketGuy__My_Jarvis_2/pytorch_model_injected_system_nslookup_whoami_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/__PurpleJacketGuy__My_Jarvis_2/pytorch_model_injected_anti_vm_weights_bypass.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/__Pyjay__gpt2-medium-dutch-finetuned-text-generation/pytorch_model_injected_python_pdb_ls_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",[Errno 9] Bad file descriptor
/home/xgc/ML_Research/download_weights_bypass/__QianWeiTech__GPT2-News/pytorch_model_injected_system_zsh_rev_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,True,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe","Weights only load failed. In PyTorch 2.6, we changed the default value of the `weights_only` argument in `torch.load` from `False` to `True`. Re-running `torch.load` with `weights_only` set to `False` will likely succeed, but it can result in arbitrary code execution. Do it only if you got the file from a trusted source.
Please file an issue with the following so that we can make `weights_only=True` compatible with your use case: WeightsUnpickler error: 

Can only build Tensor, Parameter, OrderedDict or types allowlisted via `add_safe_globals`, but got <class 'dict'>

Check the documentation of torch.load to learn more about types accepted by default with weights_only https://pytorch.org/docs/stable/generated/torch.load.html."
/home/xgc/ML_Research/download_weights_bypass/__RAhul03__DialoGPT-small-harrypotter/pytorch_model_injected_python_etcpasswd_weights_bypass.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe",Loading Successful
/home/xgc/ML_Research/download_weights_bypass/__REAP3R__Chat-bot/pytorch_model_injected_system_etcpasswd_weights_bypass.bin,False,False,True,True,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
